p_id,start_year,season_days_injured,total_days_injured,season_minutes_played,season_matches_in_squad,total_minutes_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season
romelulukaku,2018,58,107,2270.0,33,8736.0,1993-05-13,190.16666666666663,94.0,Belgium,Medium/Medium,81.16666666666667,84.16666666666667,84.5,Forward,25,3024.0,88.94117647058823,24.0,34.0,25.99315912898338,3.0,4,0.0,107.0,24.0
rossbarkley,2018,8,314,1326.0,36,7299.0,1993-12-05,187.83333333333331,79.66666666666667,England,Medium/Medium,73.66666666666667,74.16666666666667,79.5,Midfielder,25,131.0,65.5,190.0,2.0,22.58038356733844,3.0,3,1.0,314.0,190.0
rossbarkley,2019,57,314,1164.0,28,7299.0,1993-12-05,187.83333333333331,79.66666666666667,England,Medium/Medium,73.66666666666667,74.16666666666667,79.5,Midfielder,26,1457.0,50.241379310344826,99.0,14.5,22.58038356733844,3.0,3,0.0,628.0,8.0
rossbarkley,2020,59,314,1653.0,31,7299.0,1993-12-05,187.83333333333331,79.66666666666667,England,Medium/Medium,73.66666666666667,74.16666666666667,79.5,Midfielder,27,2621.0,52.42,85.0,16.666666666666668,22.58038356733844,3.0,3,0.0,942.0,57.0
ryanbertrand,2017,17,191,3300.0,35,13939.0,1989-08-05,179.0,84.16666666666667,England,High/Medium,77.66666666666667,72.5,78.66666666666667,Defender,28,2643.0,94.39285714285714,46.0,28.0,26.268426911353163,3.5,2,0.0,191.0,46.0
ryanbertrand,2018,82,191,2280.0,25,13939.0,1989-08-05,179.0,84.16666666666667,England,High/Medium,77.66666666666667,72.5,78.66666666666667,Defender,29,5943.0,94.33333333333331,31.5,31.5,26.268426911353163,3.5,2,0.0,382.0,17.0
ryanbertrand,2019,26,191,2977.0,34,13939.0,1989-08-05,179.0,84.16666666666667,England,High/Medium,77.66666666666667,72.5,78.66666666666667,Defender,30,8223.0,94.51724137931036,48.333333333333336,29.0,26.268426911353163,3.5,2,0.0,573.0,82.0
ryanbertrand,2020,20,191,2739.0,29,13939.0,1989-08-05,179.0,84.16666666666667,England,High/Medium,77.66666666666667,72.5,78.66666666666667,Defender,31,11200.0,94.11764705882354,42.75,29.75,26.268426911353163,3.5,2,0.0,764.0,26.0
ryanfraser,2019,20,111,2193.0,28,10489.0,1994-02-24,163.0,64.0,Scotland,High/Medium,88.83333333333333,56.333333333333336,75.0,Midfielder,25,3317.0,87.28947368421052,28.0,38.0,24.088223117166624,3.5,3,0.0,111.0,28.0
ryanfraser,2020,63,111,1034.0,20,10489.0,1994-02-24,163.0,64.0,Scotland,High/Medium,88.83333333333333,56.333333333333336,75.0,Midfielder,26,5510.0,83.48484848484848,24.0,33.0,24.088223117166624,3.5,3,0.0,222.0,20.0
ryanfredericks,2019,148,387,2362.0,28,4123.0,1992-10-10,177.8,72.8,England,High/Medium,92.2,67.4,71.4,Defender,27,1149.0,76.6,86.0,15.0,23.028617485806397,3.5,2,0.0,387.0,86.0
ryanfredericks,2020,66,387,612.0,29,4123.0,1992-10-10,177.8,72.8,England,High/Medium,92.2,67.4,71.4,Defender,28,3511.0,83.5952380952381,117.0,21.0,23.028617485806397,3.5,2,1.0,774.0,148.0
ryansessegnon,2019,134,188,361.0,19,2795.0,2000-05-18,178.0,70.5,England,High/Medium,85.25,61.25,73.0,Midfielder,19,2434.0,69.54285714285714,12.0,35.0,22.25097841181669,3.5,3,0.0,188.0,12.0
ryanshawcross,2017,46,393,2502.0,29,5827.0,1987-10-04,191.0,76.0,England,Medium/High,48.16666666666666,83.16666666666667,76.5,Defender,30,3325.0,95.0,18.0,35.0,20.832762259806476,3.5,2,0.0,393.0,18.0
sambyram,2017,236,1227,264.0,12,2960.0,1993-09-16,181.5,72.0,England,High/Medium,74.0,70.66666666666667,72.33333333333333,Defender,24,1328.0,73.77777777777777,99.0,18.0,21.856430571682264,3.5,2,0.0,1227.0,99.0
sambyram,2019,670,1227,1368.0,26,2960.0,1993-09-16,181.5,72.0,England,High/Medium,74.0,70.66666666666667,72.33333333333333,Defender,26,1592.0,69.21739130434783,167.5,11.5,21.856430571682264,3.5,2,1.0,2454.0,236.0
samirnasri,2018,101,850,255.0,9,275.0,1987-06-26,175.0,75.0,France,High/Medium,77.25,56.25,81.25,Midfielder,31,20.0,20.0,89.0,1.0,24.489795918367346,3.5,3,0.0,850.0,89.0
scottdann,2018,26,438,709.0,19,6838.0,1987-02-14,189.0,78.16666666666667,England,Low/Medium,41.333333333333336,72.33333333333333,76.5,Defender,31,1515.0,89.11764705882354,349.0,17.0,21.88255274675028,2.5,2,1.0,438.0,349.0
scottdann,2019,51,438,1340.0,31,6838.0,1987-02-14,189.0,78.16666666666667,England,Low/Medium,41.333333333333336,72.33333333333333,76.5,Defender,32,2224.0,82.37037037037037,187.5,13.5,21.88255274675028,2.5,2,0.0,876.0,26.0
scottdann,2020,12,438,1425.0,30,6838.0,1987-02-14,189.0,78.16666666666667,England,Low/Medium,41.333333333333336,72.33333333333333,76.5,Defender,33,3564.0,82.88372093023256,142.0,14.333333333333334,21.88255274675028,2.5,2,0.0,1314.0,51.0
scottmctominay,2019,80,149,1872.0,29,5856.0,1996-12-08,193.0,88.0,Scotland,High/High,64.25,76.5,72.5,Midfielder,23,934.0,58.375,52.0,16.0,23.624795296518027,4.0,3,0.0,149.0,52.0
scottmctominay,2020,17,149,2257.0,36,5856.0,1996-12-08,193.0,88.0,Scotland,High/High,64.25,76.5,72.5,Midfielder,24,2806.0,65.25581395348837,66.0,21.5,23.624795296518027,4.0,3,0.0,298.0,80.0
seadkolasinac,2018,75,281,1980.0,29,6136.0,1993-06-20,183.0,85.16666666666667,Bosnia Herzegovina,Medium/High,76.33333333333333,86.66666666666667,77.83333333333333,Defender,25,2257.0,83.5925925925926,10.0,27.0,25.431236127285576,3.5,2,0.0,281.0,10.0
seadkolasinac,2019,170,281,1804.0,29,6136.0,1993-06-20,183.0,85.16666666666667,Bosnia Herzegovina,Medium/High,76.33333333333333,86.66666666666667,77.83333333333333,Defender,26,4237.0,83.07843137254902,42.5,25.5,25.431236127285576,3.5,2,0.0,562.0,75.0
seadkolasinac,2020,12,281,95.0,4,6136.0,1993-06-20,183.0,85.16666666666667,Bosnia Herzegovina,Medium/High,76.33333333333333,86.66666666666667,77.83333333333333,Defender,27,6041.0,78.45454545454545,85.0,25.666666666666668,25.431236127285576,3.5,2,1.0,843.0,170.0
seanlongstaff,2019,27,177,1486.0,26,3715.0,1997-10-30,180.25,65.0,England,High/Medium,60.75,56.75,66.5,Midfielder,22,722.0,80.22222222222223,120.0,9.0,20.006117255083765,3.5,3,1.0,177.0,120.0
seanlongstaff,2020,24,177,1507.0,31,3715.0,1997-10-30,180.25,65.0,England,High/Medium,60.75,56.75,66.5,Midfielder,23,2208.0,69.0,73.5,16.0,20.006117255083765,3.5,3,0.0,354.0,27.0
sergeaurier,2019,22,197,2896.0,35,6701.0,1992-12-24,175.66666666666666,75.66666666666667,Ivory Coast,High/High,80.83333333333333,80.33333333333333,80.66666666666667,Defender,27,593.0,74.125,114.0,8.0,24.52030576569246,4.0,2,0.0,197.0,114.0
sergeaurier,2020,40,197,1683.0,25,6701.0,1992-12-24,175.66666666666666,75.66666666666667,Ivory Coast,High/High,80.83333333333333,80.33333333333333,80.66666666666667,Defender,28,3489.0,85.09756097560975,68.0,20.5,24.52030576569246,4.0,2,0.0,394.0,22.0
sergioromero_1988,2017,165,177,95.0,30,285.0,1988-11-22,173.4,70.0,Colombia,Medium/Medium,72.8,53.0,66.4,Goalkeeper,29,95.0,95.0,165.0,1.0,23.28090473586816,3.0,1,1.0,177.0,165.0
sergioromero_1987,2018,12,177,0.0,29,285.0,1987-02-22,192.0,86.66666666666667,Argentina,Medium/Medium,72.8,53.0,79.16666666666667,Goalkeeper,31,190.0,95.0,165.0,1.0,23.509837962962965,3.0,1,1.0,354.0,165.0
sergioromero_1988,2018,12,177,0.0,29,285.0,1988-11-22,173.4,70.0,Colombia,Medium/Medium,72.8,53.0,66.4,Goalkeeper,30,190.0,95.0,114.0,0.6666666666666666,23.28090473586816,3.0,1,0.0,531.0,12.0
shanelong,2018,95,189,1345.0,28,6114.0,1987-01-22,178.66666666666666,73.66666666666667,Republic of Ireland,High/High,81.83333333333333,75.16666666666667,75.0,Forward,31,1374.0,42.9375,77.0,32.0,23.07724437513923,4.0,4,0.0,189.0,77.0
shanelong,2019,17,189,1461.0,31,6114.0,1987-01-22,178.66666666666666,73.66666666666667,Republic of Ireland,High/High,81.83333333333333,75.16666666666667,75.0,Forward,32,2719.0,46.87931034482759,86.0,29.0,23.07724437513923,4.0,4,0.0,378.0,95.0
shkodranmustafi,2017,60,296,2399.0,30,8871.0,1992-04-17,184.0,82.16666666666667,Germany,Medium/High,64.33333333333333,78.0,81.33333333333333,Defender,25,2400.0,92.3076923076923,86.0,26.0,24.269454946439826,3.5,2,0.0,296.0,86.0
shkodranmustafi,2018,30,296,2740.0,35,8871.0,1992-04-17,184.0,82.16666666666667,Germany,Medium/High,64.33333333333333,78.0,81.33333333333333,Defender,26,4799.0,90.54716981132076,73.0,26.5,24.269454946439826,3.5,2,0.0,592.0,60.0
shkodranmustafi,2019,18,296,1275.0,18,8871.0,1992-04-17,184.0,82.16666666666667,Germany,Medium/High,64.33333333333333,78.0,81.33333333333333,Defender,27,7539.0,89.75,58.666666666666664,28.0,24.269454946439826,3.5,2,0.0,888.0,30.0
shkodranmustafi,2020,102,296,57.0,9,8871.0,1992-04-17,184.0,82.16666666666667,Germany,Medium/High,64.33333333333333,78.0,81.33333333333333,Defender,28,8814.0,89.03030303030303,48.5,24.75,24.269454946439826,3.5,2,0.0,1184.0,18.0
simonfrancis,2017,28,453,2902.0,32,8458.0,1985-02-16,187.0,89.6,England,High/Medium,61.6,73.6,74.2,Defender,32,3108.0,91.41176470588236,26.0,34.0,25.62269438645657,3.5,2,0.0,453.0,26.0
simonfrancis,2018,269,453,1355.0,18,8458.0,1985-02-16,187.0,89.6,England,High/Medium,61.6,73.6,74.2,Defender,33,6010.0,91.06060606060606,27.0,33.0,25.62269438645657,3.5,2,0.0,906.0,28.0
simonfrancis,2019,130,453,1093.0,19,8458.0,1985-02-16,187.0,89.6,England,High/Medium,61.6,73.6,74.2,Defender,34,7365.0,88.73493975903614,107.66666666666669,27.666666666666668,25.62269438645657,3.5,2,1.0,1359.0,269.0
sofianeboufal,2019,77,198,824.0,27,3296.0,1993-09-17,171.66666666666666,62.333333333333336,Morocco,High/Low,81.66666666666667,48.66666666666666,77.66666666666667,Midfielder,26,1171.0,48.791666666666664,49.0,24.0,21.15185220096145,3.0,3,0.0,198.0,49.0
sokratispapastathopoulos,2019,16,149,1787.0,32,4106.0,1988-06-09,186.0,84.83333333333333,Greece,Medium/High,73.0,82.66666666666667,83.33333333333333,Defender,31,2319.0,92.76,49.0,25.0,24.52113924538482,3.5,2,0.0,149.0,49.0
sollymarch,2018,15,251,2579.0,36,7528.0,1994-07-20,180.0,77.16666666666667,England,High/High,77.66666666666667,58.5,71.33333333333333,Midfielder,24,1986.0,55.166666666666664,4.0,36.0,23.81687242798354,4.0,3,0.0,251.0,4.0
sollymarch,2019,61,251,1203.0,25,7528.0,1994-07-20,180.0,77.16666666666667,England,High/High,77.66666666666667,58.5,71.33333333333333,Midfielder,25,4565.0,64.29577464788733,9.5,35.5,23.81687242798354,4.0,3,0.0,502.0,15.0
sollymarch,2020,171,251,1760.0,21,7528.0,1994-07-20,180.0,77.16666666666667,England,High/High,77.66666666666667,58.5,71.33333333333333,Midfielder,26,5768.0,64.08888888888889,26.666666666666668,30.0,23.81687242798354,4.0,3,0.0,753.0,61.0
stefanookaka,2017,25,235,500.0,18,1560.0,1989-08-09,186.0,88.66666666666667,Italy,High/High,69.0,81.5,75.66666666666667,Forward,28,1028.0,54.10526315789474,105.0,19.0,25.629167148417928,4.0,4,0.0,235.0,105.0
stefanookaka,2018,29,235,32.0,7,1560.0,1989-08-09,186.0,88.66666666666667,Italy,High/High,69.0,81.5,75.66666666666667,Forward,29,1528.0,44.94117647058823,65.0,17.0,25.629167148417928,4.0,4,0.0,470.0,25.0
stephenward,2018,114,174,235.0,15,6275.0,1985-08-20,185.0,81.0,Republic of Ireland,High/High,62.833333333333336,73.66666666666667,72.33333333333333,Midfielder,33,2592.0,92.57142857142856,60.0,28.0,23.66691015339664,4.0,3,0.0,174.0,60.0
stevecook,2019,132,193,2624.0,32,12097.0,1991-04-19,185.0,82.16666666666667,England,Medium/High,55.66666666666666,75.0,75.16666666666667,Defender,28,2937.0,94.74193548387096,61.0,31.0,24.007791575359143,3.5,2,0.0,193.0,61.0
stevenbergwijn,2020,27,251,1263.0,26,2012.0,1997-10-08,177.0,76.0,Netherlands,Medium/Medium,85.83333333333333,64.83333333333333,75.16666666666667,Forward,23,749.0,53.5,125.0,14.0,24.25867407194612,3.0,4,1.0,251.0,125.0
stevendefour,2017,159,550,2073.0,24,3638.0,1988-04-15,175.0,72.0,Belgium,Medium/Medium,65.6,72.0,78.4,Midfielder,29,1103.0,52.523809523809526,32.0,21.0,23.510204081632654,3.0,3,0.0,550.0,32.0
stevendefour,2018,129,550,462.0,9,3638.0,1988-04-15,175.0,72.0,Belgium,Medium/Medium,65.6,72.0,78.4,Midfielder,30,3176.0,70.57777777777778,95.5,22.5,23.510204081632654,3.0,3,1.0,1100.0,159.0
stuartarmstrong,2019,58,215,1814.0,32,6217.0,1992-03-30,183.0,75.0,Scotland,High/High,78.0,68.5,73.83333333333333,Midfielder,27,1516.0,52.27586206896552,36.0,29.0,22.395413419331717,4.0,3,0.0,215.0,36.0
stuartarmstrong,2020,25,215,2887.0,34,6217.0,1992-03-30,183.0,75.0,Scotland,High/High,78.0,68.5,73.83333333333333,Midfielder,28,3330.0,56.440677966101696,47.0,29.5,22.395413419331717,4.0,3,0.0,430.0,58.0
tammyabraham,2020,43,191,1118.0,30,5273.0,1997-10-02,193.6,82.2,England,Medium/Medium,76.0,68.0,74.0,Forward,23,2311.0,67.97058823529412,126.0,34.0,21.931135168362815,3.0,4,1.0,191.0,126.0
terencekongolo,2020,366,882,95.0,10,4059.0,1994-02-14,187.83333333333331,70.0,Netherlands,Medium/High,75.0,74.5,75.33333333333333,Defender,26,2852.0,89.125,57.0,32.0,19.8405043897116,3.5,2,0.0,882.0,57.0
theowalcott,2018,13,222,2230.0,38,8568.0,1989-03-16,176.0,68.0,England,Medium/Medium,90.33333333333331,63.0,79.0,Forward,29,2000.0,71.42857142857143,47.0,28.0,21.952479338842977,3.0,4,0.0,222.0,47.0
theowalcott,2019,95,222,1341.0,28,8568.0,1989-03-16,176.0,68.0,England,Medium/Medium,90.33333333333331,63.0,79.0,Forward,30,4230.0,65.07692307692308,30.0,32.5,21.952479338842977,3.0,4,0.0,444.0,13.0
theowalcott,2020,67,222,1691.0,26,8568.0,1989-03-16,176.0,68.0,England,Medium/Medium,90.33333333333331,63.0,79.0,Forward,31,5571.0,61.9,51.666666666666664,30.0,21.952479338842977,3.0,4,0.0,666.0,95.0
thibautcourtois,2017,32,115,3325.0,35,6745.0,1992-05-11,199.0,93.5,Belgium,Medium/Medium,72.8,53.0,88.5,Goalkeeper,25,3420.0,95.0,7.0,36.0,23.61051488598773,3.0,1,0.0,115.0,7.0
tobyalderweireld,2017,129,188,1247.0,15,12543.0,1989-03-02,186.16666666666663,81.66666666666667,Belgium,Medium/Medium,64.0,79.0,84.83333333333333,Defender,28,2739.0,91.3,45.0,30.0,23.563564317710593,3.0,2,0.0,188.0,45.0
tobyalderweireld,2020,14,188,2361.0,35,12543.0,1989-03-02,186.16666666666663,81.66666666666667,Belgium,Medium/Medium,64.0,79.0,84.83333333333333,Defender,31,3986.0,90.5909090909091,87.0,22.0,23.563564317710593,3.0,2,1.0,376.0,129.0
tomcairney,2020,288,460,799.0,15,3097.0,1991-01-20,184.33333333333331,77.83333333333333,Scotland,High/Medium,67.5,65.0,75.66666666666667,Midfielder,29,2298.0,74.12903225806451,61.0,31.0,22.906454682497905,3.5,3,0.0,460.0,61.0
tomcleverley,2018,191,427,529.0,15,5531.0,1989-08-12,175.0,67.0,England,High/Medium,67.5,63.833333333333336,76.33333333333333,Midfielder,29,2003.0,87.08695652173913,121.0,23.0,21.877551020408163,3.5,3,1.0,427.0,121.0
tomcleverley,2019,115,427,1041.0,20,5531.0,1989-08-12,175.0,67.0,England,High/Medium,67.5,63.833333333333336,76.33333333333333,Midfielder,30,2532.0,70.33333333333333,156.0,18.0,21.877551020408163,3.5,3,1.0,854.0,191.0
tomdavies,2020,7,7,1502.0,35,8330.0,1998-06-30,181.0,71.6,England,High/Medium,68.4,69.8,71.2,Midfielder,22,1502.0,60.08,7.0,25.0,21.855254723604283,3.5,3,0.0,7.0,7.0
tomheaton,2018,63,622,1805.0,38,7341.0,1986-04-15,187.5,89.0,England,Medium/Medium,72.8,53.0,78.16666666666667,Goalkeeper,32,321.0,80.25,202.0,4.0,25.315555555555555,3.0,1,1.0,622.0,202.0
tomheaton,2019,325,622,1890.0,20,7341.0,1986-04-15,187.5,89.0,England,Medium/Medium,72.8,53.0,78.16666666666667,Goalkeeper,33,2126.0,92.43478260869566,132.5,11.5,25.315555555555555,3.0,1,0.0,1244.0,63.0
tomheaton,2020,32,622,0.0,23,7341.0,1986-04-15,187.5,89.0,England,Medium/Medium,72.8,53.0,78.16666666666667,Goalkeeper,34,4016.0,93.3953488372093,196.66666666666663,14.333333333333334,25.315555555555555,3.0,1,1.0,1866.0,325.0
tommysmith_1990,2018,37,37,1282.0,25,3280.0,1990-03-31,187.5,82.0,New Zealand,Medium/High,64.16666666666667,77.83333333333333,69.66666666666667,Forward,28,1282.0,85.46666666666667,37.0,15.0,23.324444444444445,3.5,4,0.0,37.0,37.0
tommysmith_1992,2018,37,37,1282.0,25,3280.0,1992-04-14,186.0,84.0,England,Medium/Medium,72.16666666666667,70.83333333333333,70.5,Defender,26,2564.0,85.46666666666667,37.0,15.0,24.280263614290668,3.0,2,0.0,74.0,37.0
troydeeney,2018,21,310,2761.0,32,10207.0,1988-06-29,183.0,90.0,England,High/Medium,62.333333333333336,84.33333333333333,76.66666666666667,Forward,30,2017.0,69.55172413793103,70.0,29.0,26.874496103198062,3.5,4,0.0,310.0,70.0
troydeeney,2019,79,310,2319.0,29,10207.0,1988-06-29,183.0,90.0,England,High/Medium,62.333333333333336,84.33333333333333,76.66666666666667,Forward,31,4778.0,78.32786885245902,45.5,30.5,26.874496103198062,3.5,4,0.0,620.0,21.0
tyrickmitchell,2020,49,224,1805.0,30,2018.0,1999-09-01,175.0,65.0,England,High/Medium,64.0,51.5,59.5,Defender,21,213.0,53.25,175.0,4.0,21.22448979591837,3.5,2,1.0,224.0,175.0
tyronemings,2019,27,248,3063.0,33,7380.0,1993-03-13,196.0,78.0,England,Medium/Medium,72.33333333333333,77.5,71.83333333333333,Defender,26,207.0,51.75,221.0,4.0,20.30403998334028,3.0,2,1.0,248.0,221.0
victormoses,2017,42,234,2203.0,33,4812.0,1990-12-12,177.0,79.66666666666667,Nigeria,Medium/Medium,79.66666666666667,70.33333333333333,77.66666666666667,Defender,27,2573.0,75.67647058823529,20.0,34.0,25.42904869822422,3.0,2,0.0,234.0,20.0
victormoses,2018,23,234,36.0,4,4812.0,1990-12-12,177.0,79.66666666666667,Nigeria,Medium/Medium,79.66666666666667,70.33333333333333,77.66666666666667,Defender,28,4776.0,77.03225806451613,31.0,31.0,25.42904869822422,3.0,2,0.0,468.0,42.0
victorwanyama,2018,116,250,565.0,20,4682.0,1991-06-25,185.33333333333331,83.33333333333333,Kenya,Medium/High,59.333333333333336,86.33333333333333,78.5,Midfielder,27,917.0,50.94444444444444,133.0,18.0,24.261166606283325,3.5,3,1.0,250.0,133.0
victorwanyama,2019,1,250,30.0,4,4682.0,1991-06-25,185.33333333333331,83.33333333333333,Kenya,Medium/High,59.333333333333336,86.33333333333333,78.5,Midfielder,28,1482.0,47.806451612903224,124.5,15.5,24.261166606283325,3.5,3,0.0,500.0,116.0
vincentjanssen,2017,132,504,4.0,3,996.0,1994-06-15,183.66666666666663,82.66666666666667,Netherlands,High/High,67.5,76.16666666666667,75.16666666666667,Forward,23,941.0,34.851851851851855,33.0,27.0,24.5058481362051,4.0,4,0.0,504.0,33.0
vincentjanssen,2018,292,504,51.0,5,996.0,1994-06-15,183.66666666666663,82.66666666666667,Netherlands,High/High,67.5,76.16666666666667,75.16666666666667,Forward,24,945.0,33.75,82.5,14.0,24.5058481362051,4.0,4,1.0,1008.0,132.0
vincentkompany,2017,123,648,1466.0,22,3621.0,1986-04-10,191.4,85.0,Belgium,Medium/Medium,61.4,81.0,84.8,Defender,31,862.0,78.36363636363636,225.0,11.0,23.202514825042115,3.0,2,1.0,648.0,225.0
vincentkompany,2018,89,648,1293.0,26,3621.0,1986-04-10,191.4,85.0,Belgium,Medium/Medium,61.4,81.0,84.8,Defender,32,2328.0,83.14285714285714,174.0,14.0,23.202514825042115,3.0,2,1.0,1296.0,123.0
virgilvandijk,2017,25,519,2383.0,29,11909.0,1991-07-08,193.0,92.0,Netherlands,Medium/Medium,72.8,84.8,85.4,Defender,26,1955.0,93.0952380952381,231.0,21.0,24.69864962817794,3.0,2,1.0,519.0,231.0
virgilvandijk,2018,9,519,3570.0,38,11909.0,1991-07-08,193.0,92.0,Netherlands,Medium/Medium,72.8,84.8,85.4,Defender,27,4338.0,92.29787234042551,128.0,23.5,24.69864962817794,3.0,2,0.0,1038.0,25.0
virgilvandijk,2020,254,519,391.0,5,11909.0,1991-07-08,193.0,92.0,Netherlands,Medium/Medium,72.8,84.8,85.4,Defender,29,7908.0,93.03529411764706,88.33333333333333,28.333333333333332,24.69864962817794,3.0,2,0.0,1557.0,9.0
waynehennessey,2018,45,177,1665.0,33,7270.0,1987-01-24,198.0,90.0,Wales,Medium/Medium,72.8,53.0,74.5,Goalkeeper,31,2565.0,95.0,10.0,27.0,22.95684113865932,3.0,1,0.0,177.0,10.0
waynehennessey,2020,122,177,0.0,5,7270.0,1987-01-24,198.0,90.0,Wales,Medium/Medium,72.8,53.0,74.5,Goalkeeper,33,4230.0,94.0,27.5,22.5,22.95684113865932,3.0,1,0.0,354.0,45.0
waynerooney,2017,28,88,2339.0,34,3963.0,1985-10-24,176.0,83.0,England,Medium/High,66.0,80.16666666666667,81.33333333333333,Forward,32,1624.0,64.96,51.0,25.0,26.794938016528928,3.5,4,0.0,88.0,51.0
wesmorgan,2017,45,301,2973.0,33,8131.0,1984-01-21,185.66666666666663,98.33333333333331,Jamaica,Medium/High,38.16666666666666,77.5,75.33333333333333,Defender,33,2565.0,95.0,108.0,27.0,28.5254746993544,3.5,2,0.0,301.0,108.0
wesmorgan,2019,27,301,480.0,35,8131.0,1984-01-21,185.66666666666663,98.33333333333331,Jamaica,Medium/High,38.16666666666666,77.5,75.33333333333333,Defender,35,5538.0,93.864406779661,76.5,29.5,28.5254746993544,3.5,2,0.0,602.0,45.0
wesmorgan,2020,121,301,29.0,13,8131.0,1984-01-21,185.66666666666663,98.33333333333331,Jamaica,Medium/High,38.16666666666666,77.5,75.33333333333333,Defender,36,6018.0,85.97142857142858,60.0,23.333333333333332,28.5254746993544,3.5,2,0.0,903.0,27.0
wilfredndidi,2018,3,160,3468.0,38,13269.0,1996-12-16,184.33333333333331,74.33333333333333,Nigeria,Medium/High,74.16666666666667,79.83333333333333,75.66666666666667,Midfielder,22,3091.0,93.66666666666669,31.0,33.0,21.87639997514789,3.5,3,0.0,160.0,31.0
wilfredndidi,2019,42,160,2819.0,32,13269.0,1996-12-16,184.33333333333331,74.33333333333333,Nigeria,Medium/High,74.16666666666667,79.83333333333333,75.66666666666667,Midfielder,23,6559.0,92.38028169014083,17.0,35.5,21.87639997514789,3.5,3,0.0,320.0,3.0
wilfredndidi,2020,84,160,2289.0,27,13269.0,1996-12-16,184.33333333333331,74.33333333333333,Nigeria,Medium/High,74.16666666666667,79.83333333333333,75.66666666666667,Midfielder,24,9378.0,91.04854368932038,25.333333333333332,34.333333333333336,21.87639997514789,3.5,3,0.0,480.0,42.0
wilfriedzaha,2018,31,231,3195.0,34,15265.0,1992-11-10,180.0,66.0,Ivory Coast,High/Medium,89.66666666666667,71.5,80.83333333333333,Forward,26,2686.0,92.6206896551724,118.0,29.0,20.37037037037037,3.5,4,0.0,231.0,118.0
wilfriedzaha,2019,30,231,3465.0,38,15265.0,1992-11-10,180.0,66.0,Ivory Coast,High/Medium,89.66666666666667,71.5,80.83333333333333,Forward,27,5881.0,93.34920634920636,74.5,31.5,20.37037037037037,3.5,4,0.0,462.0,31.0
wilfriedzaha,2020,52,231,2754.0,30,15265.0,1992-11-10,180.0,66.0,Ivory Coast,High/Medium,89.66666666666667,71.5,80.83333333333333,Forward,28,9346.0,92.53465346534654,59.666666666666664,33.666666666666664,20.37037037037037,3.5,4,0.0,693.0,30.0
willhughes,2018,47,180,2504.0,32,5875.0,1995-04-17,185.0,73.83333333333333,England,Medium/Medium,65.0,63.5,75.16666666666667,Midfielder,23,1029.0,68.6,88.0,15.0,21.572924275626978,3.0,3,0.0,180.0,88.0
willhughes,2019,45,180,2342.0,33,5875.0,1995-04-17,185.0,73.83333333333333,England,Medium/Medium,65.0,63.5,75.16666666666667,Midfielder,24,3533.0,75.17021276595744,67.5,23.5,21.572924275626978,3.0,3,0.0,360.0,47.0
willyboly,2020,45,133,1980.0,26,7488.0,1991-02-03,193.0,89.0,France,Medium/Medium,66.33333333333333,79.83333333333333,76.0,Defender,29,2090.0,95.0,88.0,22.0,23.89325887943301,3.0,2,0.0,133.0,88.0
winstonreid,2017,535,802,1529.0,20,4254.0,1988-07-03,190.0,87.0,New Zealand,Low/High,63.333333333333336,76.5,77.5,Defender,29,2725.0,90.83333333333331,33.0,30.0,24.099722991689752,3.0,2,0.0,802.0,33.0
winstonreid,2019,76,802,0.0,3,4254.0,1988-07-03,190.0,87.0,New Zealand,Low/High,63.333333333333336,76.5,77.5,Defender,31,4254.0,90.51063829787236,284.0,23.5,24.099722991689752,3.0,2,1.0,1604.0,535.0
xherdanshaqiri,2017,11,422,3179.0,37,6892.0,1991-10-10,169.0,72.0,Switzerland,High/Medium,82.33333333333333,69.5,81.33333333333333,Midfielder,26,1761.0,83.85714285714286,53.0,21.0,25.209201358495857,3.5,3,0.0,422.0,53.0
xherdanshaqiri,2018,67,422,1142.0,37,6892.0,1991-10-10,169.0,72.0,Switzerland,High/Medium,82.33333333333333,69.5,81.33333333333333,Midfielder,27,4940.0,86.66666666666667,32.0,28.5,25.209201358495857,3.5,3,0.0,844.0,11.0
xherdanshaqiri,2019,251,422,210.0,17,6892.0,1991-10-10,169.0,72.0,Switzerland,High/Medium,82.33333333333333,69.5,81.33333333333333,Midfielder,28,6082.0,75.08641975308642,43.666666666666664,27.0,25.209201358495857,3.5,3,0.0,1266.0,67.0
xherdanshaqiri,2020,40,422,600.0,27,6892.0,1991-10-10,169.0,72.0,Switzerland,High/Medium,82.33333333333333,69.5,81.33333333333333,Midfielder,29,6292.0,71.5,95.5,22.0,25.209201358495857,3.5,3,1.0,1688.0,251.0
yanvalery,2019,102,123,808.0,21,2773.0,1999-02-22,180.0,73.75,France,High/High,68.75,64.0,65.25,Defender,20,1849.0,80.3913043478261,8.0,23.0,22.762345679012345,4.0,2,0.0,123.0,8.0
yanvalery,2020,13,123,116.0,9,2773.0,1999-02-22,180.0,73.75,France,High/High,68.75,64.0,65.25,Defender,21,2657.0,78.1470588235294,55.0,17.0,22.762345679012345,4.0,2,0.0,246.0,102.0
