p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season
ezrikonsa,2020,12,29,3327.0,36,36,5469.0,61,1998-04-06,183.0,77.0,England,Medium/Medium,74.8,67.6,65.0,Defender,22,2142.0,25.0,85.68,17.0,25.0,22.99262444384723,3.0,1.0,0.0,29.0,17.0
fabiandelph,2016,126,536,254.0,7,13,4426.0,64,1989-11-21,174.0,69.0,England,High/High,73.0,73.66666666666667,77.66666666666667,Midfielder,27,,,,,,22.79032897344431,4.0,3.0,,,
fabiandelph,2017,61,536,1826.0,22,25,4426.0,64,1989-11-21,174.0,69.0,England,High/High,73.0,73.66666666666667,77.66666666666667,Midfielder,28,254.0,7.0,36.285714285714285,126.0,7.0,22.79032897344431,4.0,3.0,1.0,536.0,126.0
fabiandelph,2018,60,536,771.0,11,17,4426.0,64,1989-11-21,174.0,69.0,England,High/High,73.0,73.66666666666667,77.66666666666667,Midfielder,29,2080.0,29.0,71.72413793103448,93.5,14.5,22.79032897344431,4.0,3.0,0.0,1072.0,61.0
fabiandelph,2019,205,536,1279.0,16,17,4426.0,64,1989-11-21,174.0,69.0,England,High/High,73.0,73.66666666666667,77.66666666666667,Midfielder,30,2851.0,40.0,71.275,82.33333333333333,13.333333333333334,22.79032897344431,4.0,3.0,0.0,1608.0,60.0
fabiandelph,2020,84,536,296.0,8,15,4426.0,64,1989-11-21,174.0,69.0,England,High/High,73.0,73.66666666666667,77.66666666666667,Midfielder,31,4130.0,56.0,73.75,113.0,14.0,22.79032897344431,4.0,3.0,1.0,2144.0,205.0
fabioborini,2016,112,201,1841.0,24,26,1841.0,24,1991-03-23,180.0,74.0,Italy,High/Medium,76.25,69.5,76.0,Forward,25,,,,,,22.839506172839506,3.5,2.0,,,
fikayotomori,2019,36,36,1358.0,15,27,1408.0,16,1997-12-19,185.0,75.6,England,Medium/Medium,76.2,67.4,67.2,Defender,22,,,,,,22.089116143170195,3.0,1.0,,,
florianlejeune,2017,28,515,2219.0,24,28,3795.0,42,1991-05-20,188.83333333333331,85.0,France,Medium/High,49.5,80.16666666666667,76.83333333333333,Defender,26,,,,,,23.837549437597428,3.5,1.0,,,
florianlejeune,2018,394,515,1110.0,12,13,3795.0,42,1991-05-20,188.83333333333331,85.0,France,Medium/High,49.5,80.16666666666667,76.83333333333333,Defender,27,2219.0,24.0,92.45833333333333,28.0,24.0,23.837549437597428,3.5,1.0,0.0,515.0,28.0
florianlejeune,2019,86,515,466.0,6,12,3795.0,42,1991-05-20,188.83333333333331,85.0,France,Medium/High,49.5,80.16666666666667,76.83333333333333,Defender,28,3329.0,36.0,92.47222222222223,211.0,18.0,23.837549437597428,3.5,1.0,1.0,1030.0,394.0
florinandone,2019,702,818,147.0,3,3,1095.0,26,1993-04-11,180.66666666666663,78.0,Romania,High/High,76.0,78.0,75.83333333333333,Forward,26,,,,,,23.896733432278985,4.0,2.0,,,
florinandone,2020,64,818,0.0,0,1,1095.0,26,1993-04-11,180.66666666666663,78.0,Romania,High/High,76.0,78.0,75.83333333333333,Forward,27,147.0,3.0,49.0,702.0,3.0,23.896733432278985,4.0,2.0,1.0,818.0,702.0
floringardos,2016,95,95,0.0,0,3,0.0,0,1988-10-29,193.0,86.4,Romania,Medium/High,46.0,71.8,70.2,Defender,28,,,,,,23.195253563854067,3.5,1.0,,,
fraizercampbell,2016,77,77,214.0,12,24,214.0,12,1987-09-13,172.0,81.83333333333333,England,High/Medium,75.0,66.66666666666667,69.83333333333333,Forward,29,,,,,,27.661348476654048,3.5,2.0,,,
franciscoquelin,2016,33,411,1864.0,29,35,2045.0,36,1991-05-13,177.33333333333334,74.0,France,Medium/High,69.66666666666667,79.66666666666667,79.5,Midfielder,25,,,,,,23.531573294137598,3.5,3.0,,,
franciscoquelin,2017,232,411,181.0,7,19,2045.0,36,1991-05-13,177.33333333333334,74.0,France,Medium/High,69.66666666666667,79.66666666666667,79.5,Midfielder,26,1864.0,29.0,64.27586206896552,33.0,29.0,23.531573294137598,3.5,3.0,0.0,411.0,33.0
fraserforster,2016,11,11,3610.0,38,38,6365.0,67,1988-03-17,201.0,92.5,England,Medium/Medium,,,76.0,Goalkeeper,28,,,,,,22.895472884334552,3.0,0.0,,,
frederikalves,2020,31,31,0.0,0,11,0.0,0,1999-11-08,189.0,78.0,Denmark,Medium/Medium,55.0,64.0,60.0,Defender,21,,,,,,21.83589485176787,3.0,1.0,,,
garethbale,2020,68,381,973.0,20,30,973.0,20,1989-07-16,184.0,77.83333333333333,Wales,High/Medium,92.66666666666669,76.33333333333333,87.0,Midfielder,31,,,,,,22.989524259609322,3.5,3.0,,,
garethbarry,2017,104,104,2022.0,25,25,4241.0,58,1981-02-23,183.0,78.5,England,Medium/High,34.75,75.0,77.75,Midfielder,36,,,,,,23.440532712233864,3.5,3.0,,,
garethmcauley,2016,92,147,3308.0,36,36,3799.0,45,1979-12-05,192.6,89.2,Northern Ireland,Low/High,35.0,71.0,74.0,Defender,37,,,,,,24.046523012953855,3.0,1.0,,,
garycahill,2018,142,317,32.0,2,10,9986.0,111,1985-12-19,193.0,86.66666666666667,England,Medium/Medium,54.66666666666666,76.0,80.83333333333333,Defender,33,,,,,,23.266843852631393,3.0,1.0,,,
garycahill,2019,36,317,2288.0,25,27,9986.0,111,1985-12-19,193.0,86.66666666666667,England,Medium/Medium,54.66666666666666,76.0,80.83333333333333,Defender,34,32.0,2.0,16.0,142.0,2.0,23.266843852631393,3.0,1.0,1.0,317.0,142.0
garycahill,2020,139,317,1900.0,20,27,9986.0,111,1985-12-19,193.0,86.66666666666667,England,Medium/Medium,54.66666666666666,76.0,80.83333333333333,Defender,35,2320.0,27.0,85.92592592592592,89.0,13.5,23.266843852631393,3.0,1.0,0.0,634.0,36.0
garymadine,2018,16,16,57.0,5,12,57.0,5,1990-08-24,191.33333333333331,75.0,England,High/Low,57.66666666666666,77.83333333333333,67.0,Forward,28,,,,,,20.487076448663945,3.0,2.0,,,
geoffcameron,2016,126,160,1723.0,19,21,3332.0,39,1985-07-11,191.0,84.0,United States,Medium/Medium,62.5,76.33333333333333,74.0,Defender,31,,,,,,23.025684602944,3.0,1.0,,,
geoffcameron,2017,34,160,1609.0,20,28,3332.0,39,1985-07-11,191.0,84.0,United States,Medium/Medium,62.5,76.33333333333333,74.0,Defender,32,1723.0,19.0,90.6842105263158,126.0,19.0,23.025684602944,3.0,1.0,1.0,160.0,126.0
georgebaldock,2020,24,24,2939.0,32,35,6549.0,70,1993-03-09,175.5,67.83333333333333,England,High/Medium,76.16666666666667,72.16666666666667,67.16666666666667,Defender,27,,,,,,22.023630760572832,3.5,1.0,,,
georgefriend,2016,104,463,2080.0,24,24,2080.0,24,1987-10-19,188.0,83.16666666666667,England,High/High,69.33333333333333,75.0,71.16666666666667,Midfielder,29,,,,,,23.530632261958658,4.0,3.0,,,
georginiowijnaldum,2016,25,94,3119.0,36,37,14630.0,179,1990-11-11,175.0,70.66666666666667,Netherlands,High/High,79.0,74.16666666666667,82.33333333333333,Midfielder,26,,,,,,23.07482993197279,4.0,3.0,,,
georginiowijnaldum,2017,11,94,2522.0,33,35,14630.0,179,1990-11-11,175.0,70.66666666666667,Netherlands,High/High,79.0,74.16666666666667,82.33333333333333,Midfielder,27,3119.0,36.0,86.63888888888889,25.0,36.0,23.07482993197279,4.0,3.0,0.0,94.0,25.0
georginiowijnaldum,2018,47,94,2846.0,35,35,14630.0,179,1990-11-11,175.0,70.66666666666667,Netherlands,High/High,79.0,74.16666666666667,82.33333333333333,Midfielder,28,5641.0,69.0,81.7536231884058,18.0,34.5,23.07482993197279,4.0,3.0,0.0,188.0,11.0
georginiowijnaldum,2019,11,94,3058.0,37,37,14630.0,179,1990-11-11,175.0,70.66666666666667,Netherlands,High/High,79.0,74.16666666666667,82.33333333333333,Midfielder,29,8487.0,104.0,81.60576923076923,27.666666666666668,34.666666666666664,23.07482993197279,4.0,3.0,0.0,282.0,47.0
giovanilocelso,2019,55,197,1589.0,28,32,2574.0,46,1996-04-09,175.5,68.83333333333333,Argentina,High/High,74.16666666666667,64.16666666666667,74.33333333333333,Midfielder,23,,,,,,22.348303449917886,4.0,3.0,,,
giovanilocelso,2020,134,197,985.0,18,20,2574.0,46,1996-04-09,175.5,68.83333333333333,Argentina,High/High,74.16666666666667,64.16666666666667,74.33333333333333,Midfielder,24,1589.0,28.0,56.75,55.0,28.0,22.348303449917886,4.0,3.0,0.0,197.0,55.0
glenjohnson,2016,85,85,2070.0,23,24,2641.0,32,1984-08-23,182.0,72.66666666666667,England,High/Low,75.0,74.0,76.33333333333333,Defender,32,,,,,,21.937769190516445,3.0,1.0,,,
glennmurray,2017,21,60,2300.0,35,36,5814.0,96,1983-09-25,184.2,82.4,England,Low/Medium,39.8,71.2,74.6,Forward,34,,,,,,24.285550922438322,2.5,2.0,,,
glennmurray,2018,27,60,2636.0,38,38,5814.0,96,1983-09-25,184.2,82.4,England,Low/Medium,39.8,71.2,74.6,Forward,35,2300.0,35.0,65.71428571428571,21.0,35.0,24.285550922438322,2.5,2.0,0.0,60.0,21.0
glennmurray,2019,12,60,878.0,23,37,5814.0,96,1983-09-25,184.2,82.4,England,Low/Medium,39.8,71.2,74.6,Forward,36,4936.0,73.0,67.61643835616438,24.0,36.5,24.285550922438322,2.5,2.0,0.0,120.0,27.0
glennwhelan,2016,12,26,2395.0,30,35,2395.0,30,1984-01-13,180.0,80.0,Republic of Ireland,Medium/High,42.333333333333336,71.5,72.33333333333333,Midfielder,32,,,,,,24.691358024691358,3.5,3.0,,,
gradydiangana,2020,43,70,1292.0,20,29,1948.0,37,1998-04-19,180.33333333333331,73.0,England,High/Medium,79.66666666666667,55.333333333333336,66.33333333333333,Midfielder,22,,,,,,22.44764778034789,3.5,3.0,,,
granitxhaka,2016,10,90,2666.0,32,33,14120.0,161,1992-09-27,185.0,81.66666666666667,Switzerland,Medium/Medium,50.5,77.66666666666667,81.5,Midfielder,24,,,,,,23.861699537375213,3.0,3.0,,,
granitxhaka,2017,9,90,3421.0,38,38,14120.0,161,1992-09-27,185.0,81.66666666666667,Switzerland,Medium/Medium,50.5,77.66666666666667,81.5,Midfielder,25,2666.0,32.0,83.3125,10.0,32.0,23.861699537375213,3.0,3.0,0.0,90.0,10.0
granitxhaka,2018,46,90,2626.0,29,31,14120.0,161,1992-09-27,185.0,81.66666666666667,Switzerland,Medium/Medium,50.5,77.66666666666667,81.5,Midfielder,26,6087.0,70.0,86.95714285714286,9.5,35.0,23.861699537375213,3.0,3.0,0.0,180.0,9.0
granitxhaka,2019,25,90,2721.0,31,31,14120.0,161,1992-09-27,185.0,81.66666666666667,Switzerland,Medium/Medium,50.5,77.66666666666667,81.5,Midfielder,27,8713.0,99.0,88.01010101010101,21.666666666666668,33.0,23.861699537375213,3.0,3.0,0.0,270.0,46.0
granthanley,2019,208,222,1332.0,15,18,1332.0,15,1991-11-20,188.33333333333331,79.33333333333333,Scotland,Low/Medium,60.0,74.33333333333333,71.0,Defender,28,,,,,,22.366669277155616,2.5,1.0,,,
gregcunningham,2018,26,2398,665.0,7,27,665.0,7,1991-01-31,183.0,70.0,Republic of Ireland,Medium/High,76.33333333333333,73.66666666666667,71.33333333333333,Defender,27,,,,,,20.902385858042937,3.5,1.0,,,
gregluer,2016,366,366,0.0,0,2,0.0,0,1994-12-06,180.0,73.0,England,High/Medium,71.33333333333333,55.333333333333336,58.333333333333336,Forward,22,,,,,,22.530864197530864,3.5,2.0,,,
guidocarrillo,2017,25,229,472.0,7,8,472.0,7,1991-05-25,190.33333333333331,87.33333333333333,Argentina,Medium/Medium,59.833333333333336,75.16666666666667,73.5,Forward,26,,,,,,24.10739753589273,3.0,2.0,,,
hakimziyech,2020,73,167,1224.0,23,28,1224.0,23,1993-03-19,180.33333333333331,67.5,Morocco,High/High,76.16666666666667,64.66666666666667,81.66666666666667,Midfielder,27,,,,,,20.75638664621209,4.0,3.0,,,
harrisonreed,2020,54,149,2371.0,31,32,2443.0,34,1995-01-27,173.83333333333334,72.33333333333333,England,Medium/High,66.33333333333333,68.16666666666667,69.5,Midfielder,25,,,,,,23.93714568841815,3.5,3.0,,,
harryarter,2016,6,191,3127.0,35,36,6214.0,73,1989-12-28,176.66666666666666,70.0,Republic of Ireland,High/High,64.16666666666667,74.33333333333333,74.16666666666667,Midfielder,27,,,,,,22.42791028835885,4.0,3.0,,,
harryarter,2018,99,191,2076.0,25,27,6214.0,73,1989-12-28,176.66666666666666,70.0,Republic of Ireland,High/High,64.16666666666667,74.33333333333333,74.16666666666667,Midfielder,29,3127.0,35.0,89.34285714285714,6.0,35.0,22.42791028835885,4.0,3.0,0.0,191.0,6.0
harrykane,2016,73,309,2611.0,30,30,14341.0,159,1993-07-28,188.0,80.5,England,High/High,70.83333333333333,82.0,85.66666666666667,Forward,23,,,,,,22.77614305115437,4.0,2.0,,,
harrykane,2017,35,309,3223.0,37,37,14341.0,159,1993-07-28,188.0,80.5,England,High/High,70.83333333333333,82.0,85.66666666666667,Forward,24,2611.0,30.0,87.03333333333333,73.0,30.0,22.77614305115437,4.0,2.0,0.0,309.0,73.0
harrykane,2018,93,309,2547.0,28,28,14341.0,159,1993-07-28,188.0,80.5,England,High/High,70.83333333333333,82.0,85.66666666666667,Forward,25,5834.0,67.0,87.07462686567165,54.0,33.5,22.77614305115437,4.0,2.0,0.0,618.0,35.0
harrykane,2019,90,309,2721.0,29,29,14341.0,159,1993-07-28,188.0,80.5,England,High/High,70.83333333333333,82.0,85.66666666666667,Forward,26,8381.0,95.0,88.22105263157894,67.0,31.666666666666668,22.77614305115437,4.0,2.0,0.0,927.0,93.0
harrykane,2020,18,309,3239.0,35,35,14341.0,159,1993-07-28,188.0,80.5,England,High/High,70.83333333333333,82.0,85.66666666666667,Forward,27,11102.0,124.0,89.53225806451613,72.75,31.0,22.77614305115437,4.0,2.0,0.0,1236.0,90.0
harrymaguire,2018,44,79,2830.0,31,32,15700.0,170,1993-03-05,192.0,93.0,England,High/High,47.66666666666666,82.0,77.33333333333333,Defender,25,,,,,,25.227864583333336,4.0,1.0,,,
harrymaguire,2020,35,79,3213.0,34,34,15700.0,170,1993-03-05,192.0,93.0,England,High/High,47.66666666666666,82.0,77.33333333333333,Defender,27,2830.0,31.0,91.29032258064517,44.0,31.0,25.227864583333336,4.0,1.0,0.0,79.0,44.0
harrywilson,2019,20,74,1716.0,31,34,1716.0,31,1997-03-22,172.4,70.0,Wales,Medium/Medium,76.6,47.8,68.4,Midfielder,22,,,,,,23.551768132169833,3.0,3.0,,,
harrywinks,2016,59,340,620.0,21,27,6400.0,109,1996-02-02,176.66666666666666,71.0,England,Medium/High,71.33333333333333,62.16666666666666,71.5,Midfielder,20,,,,,,22.748309006763975,3.5,3.0,,,
harrywinks,2017,186,340,830.0,16,21,6400.0,109,1996-02-02,176.66666666666666,71.0,England,Medium/High,71.33333333333333,62.16666666666666,71.5,Midfielder,21,620.0,21.0,29.523809523809526,59.0,21.0,22.748309006763975,3.5,3.0,0.0,340.0,59.0
harrywinks,2018,81,340,1707.0,26,28,6400.0,109,1996-02-02,176.66666666666666,71.0,England,Medium/High,71.33333333333333,62.16666666666666,71.5,Midfielder,22,1450.0,37.0,39.189189189189186,122.5,18.5,22.748309006763975,3.5,3.0,1.0,680.0,186.0
harrywinks,2019,8,340,2332.0,31,36,6400.0,109,1996-02-02,176.66666666666666,71.0,England,Medium/High,71.33333333333333,62.16666666666666,71.5,Midfielder,23,3157.0,63.0,50.111111111111114,108.66666666666667,21.0,22.748309006763975,3.5,3.0,0.0,1020.0,81.0
harrywinks,2020,6,340,911.0,15,30,6400.0,109,1996-02-02,176.66666666666666,71.0,England,Medium/High,71.33333333333333,62.16666666666666,71.5,Midfielder,24,5489.0,94.0,58.3936170212766,83.5,23.5,22.748309006763975,3.5,3.0,0.0,1360.0,8.0
harveybarnes,2020,122,122,2041.0,25,26,5286.0,80,1997-12-09,176.4,66.8,England,High/Medium,75.4,53.6,68.4,Midfielder,23,,,,,,21.46739270160067,3.5,3.0,,,
henrikhmkhitaryan,2016,43,258,1414.0,24,26,5046.0,78,1989-01-21,177.0,75.0,Armenia,High/High,82.16666666666667,68.33333333333333,82.66666666666667,Midfielder,27,,,,,,23.93948099205209,4.0,3.0,,,
henrikhmkhitaryan,2017,23,258,1782.0,26,27,5046.0,78,1989-01-21,177.0,75.0,Armenia,High/High,82.16666666666667,68.33333333333333,82.66666666666667,Midfielder,28,1414.0,24.0,58.916666666666664,43.0,24.0,23.93948099205209,4.0,3.0,0.0,258.0,43.0
henrikhmkhitaryan,2018,70,258,1729.0,25,28,5046.0,78,1989-01-21,177.0,75.0,Armenia,High/High,82.16666666666667,68.33333333333333,82.66666666666667,Midfielder,29,3196.0,50.0,63.92,33.0,25.0,23.93948099205209,4.0,3.0,0.0,516.0,23.0
henrikhmkhitaryan,2019,85,258,121.0,3,4,5046.0,78,1989-01-21,177.0,75.0,Armenia,High/High,82.16666666666667,68.33333333333333,82.66666666666667,Midfielder,30,4925.0,75.0,65.66666666666667,45.333333333333336,25.0,23.93948099205209,4.0,3.0,0.0,774.0,70.0
henrilansbury,2019,14,14,222.0,10,29,222.0,10,1990-10-12,184.33333333333331,85.0,England,Medium/Medium,61.16666666666666,74.16666666666667,71.66666666666667,Midfielder,29,,,,,,25.015614321357457,3.0,3.0,,,
hugolloris,2016,31,212,3170.0,34,34,15243.0,162,1986-12-26,188.0,80.66666666666667,France,Medium/Medium,,,87.33333333333333,Goalkeeper,30,,,,,,22.82329862682964,3.0,0.0,,,
hugolloris,2017,14,212,3420.0,36,36,15243.0,162,1986-12-26,188.0,80.66666666666667,France,Medium/Medium,,,87.33333333333333,Goalkeeper,31,3170.0,34.0,93.23529411764706,31.0,34.0,22.82329862682964,3.0,0.0,0.0,212.0,31.0
hugolloris,2018,40,212,3135.0,33,33,15243.0,162,1986-12-26,188.0,80.66666666666667,France,Medium/Medium,,,87.33333333333333,Goalkeeper,32,6590.0,70.0,94.14285714285714,22.5,35.0,22.82329862682964,3.0,0.0,0.0,424.0,14.0
hugolloris,2019,116,212,1908.0,21,21,15243.0,162,1986-12-26,188.0,80.66666666666667,France,Medium/Medium,,,87.33333333333333,Goalkeeper,33,9725.0,103.0,94.41747572815534,28.333333333333332,34.333333333333336,22.82329862682964,3.0,0.0,0.0,636.0,40.0
hugolloris,2020,11,212,3610.0,38,38,15243.0,162,1986-12-26,188.0,80.66666666666667,France,Medium/Medium,,,87.33333333333333,Goalkeeper,34,11633.0,124.0,93.81451612903226,50.25,31.0,22.82329862682964,3.0,0.0,0.0,848.0,116.0
ibrahimadiallo,2020,32,76,1110.0,22,28,1110.0,22,1985-09-26,180.0,78.0,Guinea,High/Medium,70.0,66.0,61.5,Midfielder,35,,,,,,24.074074074074073,3.5,3.0,,,
ibrahimadiallo,2020,32,76,1110.0,22,28,1110.0,22,1999-03-08,179.0,63.333333333333336,France,High/High,68.66666666666667,60.66666666666666,67.66666666666667,Midfielder,21,1110.0,22.0,50.45454545454545,32.0,22.0,19.766341042206342,4.0,3.0,0.0,76.0,32.0
ibrahimafellay,2016,340,340,427.0,12,14,615.0,18,1986-04-02,180.0,76.0,Netherlands,Medium/Medium,73.0,59.4,76.2,Midfielder,30,,,,,,23.456790123456788,3.0,3.0,,,
ibrahimamadou,2019,23,105,806.0,11,20,806.0,11,1993-04-06,183.5,81.0,Cameroon,Medium/High,73.5,77.33333333333333,73.66666666666667,Midfielder,26,,,,,,24.05541655220545,3.5,3.0,,,
idrissagueye,2018,49,108,2970.0,33,33,8689.0,99,1989-09-26,174.0,68.0,Senegal,Medium/High,72.33333333333333,78.66666666666667,80.5,Midfielder,29,,,,,,22.460034350640772,3.5,3.0,,,
ignaciopussetto,2019,13,199,102.0,7,14,102.0,7,1995-12-21,180.0,74.0,Argentina,High/Medium,76.2,64.4,71.4,Midfielder,24,,,,,,22.839506172839506,3.5,3.0,,,
isaachayden,2018,20,161,1982.0,25,29,7932.0,104,1995-03-22,186.0,79.0,England,Medium/Medium,61.5,74.66666666666667,69.5,Midfielder,23,,,,,,22.835009827725745,3.0,3.0,,,
isaachayden,2020,99,161,2096.0,24,27,7932.0,104,1995-03-22,186.0,79.0,England,Medium/Medium,61.5,74.66666666666667,69.5,Midfielder,25,1982.0,25.0,79.28,20.0,25.0,22.835009827725745,3.0,3.0,0.0,161.0,20.0
isaacsuccess,2016,91,535,594.0,19,24,1837.0,54,1996-01-07,183.33333333333331,88.66666666666667,Nigeria,Medium/Medium,80.66666666666667,68.33333333333333,72.33333333333333,Forward,20,,,,,,26.380165289256208,3.0,2.0,,,
isaacsuccess,2017,75,535,0.0,0,6,1837.0,54,1996-01-07,183.33333333333331,88.66666666666667,Nigeria,Medium/Medium,80.66666666666667,68.33333333333333,72.33333333333333,Forward,21,594.0,19.0,31.263157894736842,91.0,19.0,26.380165289256208,3.0,2.0,0.0,535.0,91.0
isaacsuccess,2018,39,535,1153.0,30,33,1837.0,54,1996-01-07,183.33333333333331,88.66666666666667,Nigeria,Medium/Medium,80.66666666666667,68.33333333333333,72.33333333333333,Forward,22,594.0,19.0,31.263157894736842,83.0,9.5,26.380165289256208,3.0,2.0,0.0,1070.0,75.0
isaacsuccess,2019,330,535,90.0,5,12,1837.0,54,1996-01-07,183.33333333333331,88.66666666666667,Nigeria,Medium/Medium,80.66666666666667,68.33333333333333,72.33333333333333,Forward,23,1747.0,49.0,35.6530612244898,68.33333333333333,16.333333333333332,26.380165289256208,3.0,2.0,0.0,1605.0,39.0
islamslimani,2016,71,161,1359.0,23,25,1820.0,40,1988-06-18,188.0,82.5,Algeria,High/High,62.0,83.0,78.66666666666667,Forward,28,,,,,,23.342009959257584,4.0,2.0,,,
islamslimani,2017,39,161,437.0,16,23,1820.0,40,1988-06-18,188.0,82.5,Algeria,High/High,62.0,83.0,78.66666666666667,Forward,29,1359.0,23.0,59.08695652173913,71.0,23.0,23.342009959257584,4.0,2.0,0.0,161.0,71.0
issadiop,2020,14,91,1466.0,18,35,7522.0,83,1997-01-09,194.0,92.0,France,Medium/Medium,64.0,79.8,76.0,Defender,23,,,,,,24.444680624933575,3.0,1.0,,,
ivancavaleiro,2018,43,71,768.0,23,32,3360.0,59,1993-10-18,175.0,76.5,Portugal,High/Medium,86.0,67.0,75.0,Forward,25,,,,,,24.979591836734695,3.5,2.0,,,
ivancavaleiro,2020,14,71,2592.0,36,36,3360.0,59,1993-10-18,175.0,76.5,Portugal,High/Medium,86.0,67.0,75.0,Forward,27,768.0,23.0,33.391304347826086,43.0,23.0,24.979591836734695,3.5,2.0,0.0,71.0,43.0
jackbutland,2017,10,24,3325.0,35,35,3895.0,41,1993-03-10,196.0,95.0,England,Medium/Medium,,,78.83333333333333,Goalkeeper,24,,,,,,24.729279466888798,3.0,0.0,,,
jackbutland,2020,14,24,95.0,1,31,3895.0,41,1993-03-10,196.0,95.0,England,Medium/Medium,,,78.83333333333333,Goalkeeper,27,3325.0,35.0,95.0,10.0,35.0,24.729279466888798,3.0,0.0,0.0,24.0,10.0
jackcork,2016,21,229,2353.0,30,36,13612.0,151,1989-06-25,184.33333333333331,72.0,England,Medium/High,54.66666666666666,77.66666666666667,77.5,Midfielder,27,,,,,,21.189696836914553,3.5,3.0,,,
jackcork,2018,10,229,3493.0,37,37,13612.0,151,1989-06-25,184.33333333333331,72.0,England,Medium/High,54.66666666666666,77.66666666666667,77.5,Midfielder,29,2353.0,30.0,78.43333333333334,21.0,30.0,21.189696836914553,3.5,3.0,0.0,229.0,21.0
jackcork,2019,198,229,2738.0,30,30,13612.0,151,1989-06-25,184.33333333333331,72.0,England,Medium/High,54.66666666666666,77.66666666666667,77.5,Midfielder,30,5846.0,67.0,87.25373134328358,15.5,33.5,21.189696836914553,3.5,3.0,0.0,458.0,10.0
jackgrealish,2019,28,270,3409.0,36,36,5713.0,62,1995-09-10,175.83333333333334,68.0,England,Medium/Medium,75.5,54.66666666666666,75.0,Midfielder,24,,,,,,21.994115136677067,3.0,3.0,,,
jackgrealish,2020,80,270,2304.0,26,26,5713.0,62,1995-09-10,175.83333333333334,68.0,England,Medium/Medium,75.5,54.66666666666666,75.0,Midfielder,25,3409.0,36.0,94.69444444444444,28.0,36.0,21.994115136677067,3.0,3.0,0.0,270.0,28.0
jackrobinson,2020,246,246,925.0,11,18,1455.0,17,1993-09-01,180.0,67.0,England,High/Medium,73.0,65.0,69.6,Defender,27,,,,,,20.679012345679013,3.5,1.0,,,
jackrodwell,2016,65,65,1573.0,20,25,1593.0,21,1991-03-11,188.0,72.75,England,Medium/High,62.5,72.75,73.25,Midfielder,25,,,,,,20.583408782254416,3.5,3.0,,,
jackstacey,2019,45,67,1616.0,19,28,1616.0,19,1996-04-06,178.0,62.0,England,High/Medium,71.83333333333333,58.5,63.5,Defender,23,,,,,,19.568236333796236,3.5,1.0,,,
jackstephens,2018,12,12,1801.0,23,32,9657.0,108,1994-01-27,185.0,78.0,England,Medium/Medium,60.66666666666666,68.83333333333333,70.5,Defender,24,,,,,,22.79035792549306,3.0,1.0,,,
jackwilshere,2016,123,580,2107.0,29,31,4048.0,65,1992-01-01,172.0,68.0,England,Medium/Medium,70.0,69.0,79.83333333333333,Midfielder,24,,,,,,22.985397512168742,3.0,3.0,,,
jackwilshere,2018,220,580,424.0,8,9,4048.0,65,1992-01-01,172.0,68.0,England,Medium/Medium,70.0,69.0,79.83333333333333,Midfielder,26,2107.0,29.0,72.65517241379311,123.0,29.0,22.985397512168742,3.0,3.0,1.0,580.0,123.0
